Raw_Output_Name,Output_Name,RawBusNum,Bus,PlantNames,Fuel,GenFuelType,Max_Cap,Min_Cap,gen_categ,ClassCategory,SourceRowCount,SourceRawRowIDs,SourceBusNames,SourceBusAreaNames
MINNEAPOLIS_NG_Minnesota_Southern_3514,MINNEAPOLIS_NG_Minnesota_Southern_3514,51581,51581,MINNEAPOLIS_NG_Minnesota_Southern,NG (Natural Gas),Gas,195.3,56.0,100_200,Gas_100_200,1,7680,MINNEAPOLIS 92 4,Minnesota Southern
MANKATO_C_Minnesota_Southern,MANKATO_C_Minnesota_Southern,51591,51591,MANKATO_C_Minnesota_Southern,BIT (Bituminous Coal),Coal,6.1,2.58,below_50,Coal_below_50,1,7683,MANKATO 8 2,Minnesota Southern
NEWULM_NG_Minnesota_Southern,NEWULM_NG_Minnesota_Southern,51595,51595,NEWULM_NG_Minnesota_Southern,NG (Natural Gas),Gas,9.0,3.23,below_50,Gas_below_50,1,7690,NEW ULM 5 1,Minnesota Southern
NEWULM_NG_Minnesota_Southern_3515,NEWULM_NG_Minnesota_Southern_3515,51595,51595,NEWULM_NG_Minnesota_Southern,NG (Natural Gas),Gas,9.0,1.21,below_50,Gas_below_50,1,7691,NEW ULM 5 1,Minnesota Southern
NEWULM_NG_Minnesota_Southern_3516,NEWULM_NG_Minnesota_Southern_3516,51595,51595,NEWULM_NG_Minnesota_Southern,NG (Natural Gas),Gas,9.0,2.02,below_50,Gas_below_50,1,7692,NEW ULM 5 1,Minnesota Southern
SAINTBONIFACIUS_O_Minnesota_Southern,SAINTBONIFACIUS_O_Minnesota_Southern,51600,51600,SAINTBONIFACIUS_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,61.2,17.52,50_100,Oil_50_100,1,7693,SAINT BONIFACIUS 4,Minnesota Southern
SAINTPAUL_NG_Minnesota_Southern_3517,SAINTPAUL_NG_Minnesota_Southern_3517,51610,51610,SAINTPAUL_NG_Minnesota_Southern,NG (Natural Gas),Gas,162.4,43.96,100_200,Gas_100_200,1,7697,SAINT PAUL 76 3,Minnesota Southern
SAINTPAUL_NG_Minnesota_Southern_3518,SAINTPAUL_NG_Minnesota_Southern_3518,51611,51611,SAINTPAUL_NG_Minnesota_Southern,NG (Natural Gas),Gas,162.4,31.24,100_200,Gas_100_200,1,7698,SAINT PAUL 76 4,Minnesota Southern
HUTCHINSON_NG_Minnesota_Southern,HUTCHINSON_NG_Minnesota_Southern,51621,51621,HUTCHINSON_NG_Minnesota_Southern,NG (Natural Gas),Gas,16.0,7.86,below_50,Gas_below_50,1,7700,HUTCHINSON 5 3,Minnesota Southern
ROCHESTER_NG_Minnesota_Southern,ROCHESTER_NG_Minnesota_Southern,51628,51628,ROCHESTER_NG_Minnesota_Southern,NG (Natural Gas),Gas,3.85,0.71,below_50,Gas_below_50,1,7703,ROCHESTER 108 2,Minnesota Southern
ROCHESTER_NG_Minnesota_Southern_3519,ROCHESTER_NG_Minnesota_Southern_3519,51628,51628,ROCHESTER_NG_Minnesota_Southern,NG (Natural Gas),Gas,3.85,0.84,below_50,Gas_below_50,1,7704,ROCHESTER 108 2,Minnesota Southern
ROCHESTER_NG_Minnesota_Southern_3520,ROCHESTER_NG_Minnesota_Southern_3520,51629,51629,ROCHESTER_NG_Minnesota_Southern,NG (Natural Gas),Gas,2.7,0.81,below_50,Gas_below_50,1,7705,ROCHESTER 108 3,Minnesota Southern
BAYPORT_C_Minnesota_Southern,BAYPORT_C_Minnesota_Southern,51640,51640,BAYPORT_C_Minnesota_Southern,BIT (Bituminous Coal),Coal,598.4,124.13,400_600,Coal_400_600,1,7717,BAYPORT 3 5,Minnesota Southern
MONTICELLO_Nuc_Minnesota_Southern,MONTICELLO_Nuc_Minnesota_Southern,51655,51655,MONTICELLO_Nuc_Minnesota_Southern,NUC (Nuclear),Nuclear,685.0,93.97,600_800,Nuclear_600_800,1,7721,MONTICELLO 27 5,Minnesota Southern
SAINTPAUL_O_Minnesota_Southern_3521,SAINTPAUL_O_Minnesota_Southern_3521,51658,51658,SAINTPAUL_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.0,0.52,below_50,Oil_below_50,1,7722,SAINT PAUL 77 1,Minnesota Southern
SAINTPAUL_O_Minnesota_Southern_3522,SAINTPAUL_O_Minnesota_Southern_3522,51658,51658,SAINTPAUL_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.6,0.46,below_50,Oil_below_50,1,7723,SAINT PAUL 77 1,Minnesota Southern
SAINTPAUL_O_Minnesota_Southern_3523,SAINTPAUL_O_Minnesota_Southern_3523,51658,51658,SAINTPAUL_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.6,0.57,below_50,Oil_below_50,1,7724,SAINT PAUL 77 1,Minnesota Southern
SAINTPAUL_O_Minnesota_Southern_3524,SAINTPAUL_O_Minnesota_Southern_3524,51658,51658,SAINTPAUL_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.6,0.23,below_50,Oil_below_50,1,7725,SAINT PAUL 77 1,Minnesota Southern
BLUEEARTH_O_Minnesota_Southern,BLUEEARTH_O_Minnesota_Southern,51661,51661,BLUEEARTH_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.62,0.78,below_50,Oil_below_50,1,7726,BLUE EARTH 2 2,Minnesota Southern
BLUEEARTH_O_Minnesota_Southern_3525,BLUEEARTH_O_Minnesota_Southern_3525,51661,51661,BLUEEARTH_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.62,0.77,below_50,Oil_below_50,1,7727,BLUE EARTH 2 2,Minnesota Southern
BLUEEARTH_O_Minnesota_Southern_3526,BLUEEARTH_O_Minnesota_Southern_3526,51661,51661,BLUEEARTH_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.62,0.65,below_50,Oil_below_50,1,7728,BLUE EARTH 2 2,Minnesota Southern
BLUEEARTH_O_Minnesota_Southern_3527,BLUEEARTH_O_Minnesota_Southern_3527,51664,51664,BLUEEARTH_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.62,0.65,below_50,Oil_below_50,1,7729,BLUE EARTH 2 5,Minnesota Southern
BLUEEARTH_O_Minnesota_Southern_3528,BLUEEARTH_O_Minnesota_Southern_3528,51665,51665,BLUEEARTH_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.62,0.33,below_50,Oil_below_50,1,7730,BLUE EARTH 2 6,Minnesota Southern
ROCHESTER_O_Minnesota_Southern,ROCHESTER_O_Minnesota_Southern,51670,51670,ROCHESTER_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.0,0.8,below_50,Oil_below_50,1,7731,ROCHESTER 109 2,Minnesota Southern
ROCHESTER_O_Minnesota_Southern_3529,ROCHESTER_O_Minnesota_Southern_3529,51670,51670,ROCHESTER_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.0,0.95,below_50,Oil_below_50,1,7732,ROCHESTER 109 2,Minnesota Southern
ROCHESTER_O_Minnesota_Southern_3530,ROCHESTER_O_Minnesota_Southern_3530,51671,51671,ROCHESTER_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.0,0.62,below_50,Oil_below_50,1,7733,ROCHESTER 109 3,Minnesota Southern
ROCHESTER_O_Minnesota_Southern_3531,ROCHESTER_O_Minnesota_Southern_3531,51672,51672,ROCHESTER_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.0,0.61,below_50,Oil_below_50,1,7734,ROCHESTER 109 4,Minnesota Southern
ROCHESTER_O_Minnesota_Southern_3532,ROCHESTER_O_Minnesota_Southern_3532,51672,51672,ROCHESTER_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.0,0.9,below_50,Oil_below_50,1,7735,ROCHESTER 109 4,Minnesota Southern
ROCHESTER_O_Minnesota_Southern_3533,ROCHESTER_O_Minnesota_Southern_3533,51673,51673,ROCHESTER_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.7,0.19,below_50,Oil_below_50,1,7736,ROCHESTER 109 5,Minnesota Southern
HUTCHINSON_NG_Minnesota_Southern_3534,HUTCHINSON_NG_Minnesota_Southern_3534,51677,51677,HUTCHINSON_NG_Minnesota_Southern,NG (Natural Gas),Gas,25.0,8.69,below_50,Gas_below_50,1,7737,HUTCHINSON 6 2,Minnesota Southern
BENSON_O_Minnesota_Southern,BENSON_O_Minnesota_Southern,51679,51679,BENSON_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.8,0.25,below_50,Oil_below_50,1,7738,BENSON 5 1,Minnesota Southern
BENSON_O_Minnesota_Southern_3535,BENSON_O_Minnesota_Southern_3535,51679,51679,BENSON_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.8,0.7,below_50,Oil_below_50,1,7739,BENSON 5 1,Minnesota Southern
BENSON_O_Minnesota_Southern_3536,BENSON_O_Minnesota_Southern_3536,51679,51679,BENSON_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.8,0.63,below_50,Oil_below_50,1,7740,BENSON 5 1,Minnesota Southern
BENSON_O_Minnesota_Southern_3537,BENSON_O_Minnesota_Southern_3537,51679,51679,BENSON_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.8,0.62,below_50,Oil_below_50,1,7741,BENSON 5 1,Minnesota Southern
BENSON_O_Minnesota_Southern_3538,BENSON_O_Minnesota_Southern_3538,51679,51679,BENSON_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.8,0.45,below_50,Oil_below_50,1,7742,BENSON 5 1,Minnesota Southern
OWATONNA_NG_Minnesota_Southern,OWATONNA_NG_Minnesota_Southern,51682,51682,OWATONNA_NG_Minnesota_Southern,NG (Natural Gas),Gas,19.0,5.65,below_50,Gas_below_50,1,7743,OWATONNA 5 2,Minnesota Southern
WORTHINGTON_O_Minnesota_Southern,WORTHINGTON_O_Minnesota_Southern,51689,51689,WORTHINGTON_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.33,1.12,below_50,Oil_below_50,1,7744,WORTHINGTON 11 6,Minnesota Southern
WORTHINGTON_O_Minnesota_Southern_3539,WORTHINGTON_O_Minnesota_Southern_3539,51689,51689,WORTHINGTON_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.33,0.64,below_50,Oil_below_50,1,7745,WORTHINGTON 11 6,Minnesota Southern
WORTHINGTON_O_Minnesota_Southern_3540,WORTHINGTON_O_Minnesota_Southern_3540,51690,51690,WORTHINGTON_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.33,0.39,below_50,Oil_below_50,1,7746,WORTHINGTON 11 7,Minnesota Southern
WORTHINGTON_O_Minnesota_Southern_3541,WORTHINGTON_O_Minnesota_Southern_3541,51690,51690,WORTHINGTON_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.33,1.09,below_50,Oil_below_50,1,7747,WORTHINGTON 11 7,Minnesota Southern
WORTHINGTON_O_Minnesota_Southern_3542,WORTHINGTON_O_Minnesota_Southern_3542,51691,51691,WORTHINGTON_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.33,0.46,below_50,Oil_below_50,1,7748,WORTHINGTON 11 8,Minnesota Southern
WORTHINGTON_O_Minnesota_Southern_3543,WORTHINGTON_O_Minnesota_Southern_3543,51691,51691,WORTHINGTON_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.33,0.37,below_50,Oil_below_50,1,7749,WORTHINGTON 11 8,Minnesota Southern
FAIRMONT_NG_Minnesota_Southern,FAIRMONT_NG_Minnesota_Southern,51694,51694,FAIRMONT_NG_Minnesota_Southern,NG (Natural Gas),Gas,6.5,2.19,below_50,Gas_below_50,1,7750,FAIRMONT 11 1,Minnesota Southern
FAIRMONT_NG_Minnesota_Southern_3544,FAIRMONT_NG_Minnesota_Southern_3544,51694,51694,FAIRMONT_NG_Minnesota_Southern,NG (Natural Gas),Gas,6.5,2.06,below_50,Gas_below_50,1,7751,FAIRMONT 11 1,Minnesota Southern
FAIRMONT_NG_Minnesota_Southern_3545,FAIRMONT_NG_Minnesota_Southern_3545,51695,51695,FAIRMONT_NG_Minnesota_Southern,NG (Natural Gas),Gas,6.5,1.15,below_50,Gas_below_50,1,7752,FAIRMONT 11 2,Minnesota Southern
FAIRMONT_NG_Minnesota_Southern_3546,FAIRMONT_NG_Minnesota_Southern_3546,51695,51695,FAIRMONT_NG_Minnesota_Southern,NG (Natural Gas),Gas,6.5,2.26,below_50,Gas_below_50,1,7753,FAIRMONT 11 2,Minnesota Southern
GRANITEFALLS_O_Minnesota_Southern,GRANITEFALLS_O_Minnesota_Southern,51706,51706,GRANITEFALLS_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.0,0.84,below_50,Oil_below_50,1,7759,GRANITE FALLS 5 3,Minnesota Southern
GRANITEFALLS_O_Minnesota_Southern_3547,GRANITEFALLS_O_Minnesota_Southern_3547,51706,51706,GRANITEFALLS_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.0,0.71,below_50,Oil_below_50,1,7760,GRANITE FALLS 5 3,Minnesota Southern
GRANITEFALLS_O_Minnesota_Southern_3548,GRANITEFALLS_O_Minnesota_Southern_3548,51707,51707,GRANITEFALLS_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.0,0.29,below_50,Oil_below_50,1,7761,GRANITE FALLS 5 4,Minnesota Southern
DEXTER_NG_Minnesota_Southern,DEXTER_NG_Minnesota_Southern,51713,51713,DEXTER_NG_Minnesota_Southern,NG (Natural Gas),Gas,155.93,70.17,100_200,Gas_100_200,1,7762,DEXTER 10 4,Minnesota Southern
DEXTER_NG_Minnesota_Southern_3549,DEXTER_NG_Minnesota_Southern_3549,51714,51714,DEXTER_NG_Minnesota_Southern,NG (Natural Gas),Gas,155.93,37.55,100_200,Gas_100_200,1,7763,DEXTER 10 5,Minnesota Southern
DEXTER_NG_Minnesota_Southern_3550,DEXTER_NG_Minnesota_Southern_3550,51715,51715,DEXTER_NG_Minnesota_Southern,NG (Natural Gas),Gas,155.93,75.38,100_200,Gas_100_200,1,7764,DEXTER 10 6,Minnesota Southern
MANKATO_NG_Minnesota_Southern,MANKATO_NG_Minnesota_Southern,51724,51724,MANKATO_NG_Minnesota_Southern,NG (Natural Gas),Gas,18.0,8.17,below_50,Gas_below_50,1,7770,MANKATO 9 1,Minnesota Southern
MANKATO_NG_Minnesota_Southern_3551,MANKATO_NG_Minnesota_Southern_3551,51724,51724,MANKATO_NG_Minnesota_Southern,NG (Natural Gas),Gas,18.0,2.82,below_50,Gas_below_50,1,7771,MANKATO 9 1,Minnesota Southern
MANKATO_NG_Minnesota_Southern_3552,MANKATO_NG_Minnesota_Southern_3552,51724,51724,MANKATO_NG_Minnesota_Southern,NG (Natural Gas),Gas,18.0,3.17,below_50,Gas_below_50,1,7772,MANKATO 9 1,Minnesota Southern
MANKATO_NG_Minnesota_Southern_3553,MANKATO_NG_Minnesota_Southern_3553,51724,51724,MANKATO_NG_Minnesota_Southern,NG (Natural Gas),Gas,18.0,2.88,below_50,Gas_below_50,1,7773,MANKATO 9 1,Minnesota Southern
MADELIA_NG_Minnesota_Southern,MADELIA_NG_Minnesota_Southern,51740,51740,MADELIA_NG_Minnesota_Southern,NG (Natural Gas),Gas,2.36,1.09,below_50,Gas_below_50,1,7776,MADELIA 2 1,Minnesota Southern
MADELIA_NG_Minnesota_Southern_3554,MADELIA_NG_Minnesota_Southern_3554,51740,51740,MADELIA_NG_Minnesota_Southern,NG (Natural Gas),Gas,2.36,0.67,below_50,Gas_below_50,1,7777,MADELIA 2 1,Minnesota Southern
MADELIA_NG_Minnesota_Southern_3555,MADELIA_NG_Minnesota_Southern_3555,51740,51740,MADELIA_NG_Minnesota_Southern,NG (Natural Gas),Gas,2.36,0.37,below_50,Gas_below_50,1,7778,MADELIA 2 1,Minnesota Southern
MADELIA_NG_Minnesota_Southern_3556,MADELIA_NG_Minnesota_Southern_3556,51740,51740,MADELIA_NG_Minnesota_Southern,NG (Natural Gas),Gas,2.36,0.9,below_50,Gas_below_50,1,7779,MADELIA 2 1,Minnesota Southern
MADELIA_NG_Minnesota_Southern_3557,MADELIA_NG_Minnesota_Southern_3557,51740,51740,MADELIA_NG_Minnesota_Southern,NG (Natural Gas),Gas,2.36,0.25,below_50,Gas_below_50,1,7780,MADELIA 2 1,Minnesota Southern
MADELIA_NG_Minnesota_Southern_3558,MADELIA_NG_Minnesota_Southern_3558,51740,51740,MADELIA_NG_Minnesota_Southern,NG (Natural Gas),Gas,1.0,0.28,below_50,Gas_below_50,1,7781,MADELIA 2 1,Minnesota Southern
FARIBAULT_NG_Minnesota_Southern,FARIBAULT_NG_Minnesota_Southern,51745,51745,FARIBAULT_NG_Minnesota_Southern,NG (Natural Gas),Gas,167.25,81.78,100_200,Gas_100_200,1,7782,FARIBAULT 5 4,Minnesota Southern
FARIBAULT_NG_Minnesota_Southern_3559,FARIBAULT_NG_Minnesota_Southern_3559,51746,51746,FARIBAULT_NG_Minnesota_Southern,NG (Natural Gas),Gas,167.25,41.63,100_200,Gas_100_200,1,7783,FARIBAULT 5 5,Minnesota Southern
SPRINGFIELD_O_Minnesota_Southern,SPRINGFIELD_O_Minnesota_Southern,51753,51753,SPRINGFIELD_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.8,0.89,below_50,Oil_below_50,1,7784,SPRINGFIELD 82 5,Minnesota Southern
SPRINGFIELD_O_Minnesota_Southern_3560,SPRINGFIELD_O_Minnesota_Southern_3560,51754,51754,SPRINGFIELD_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.8,0.53,below_50,Oil_below_50,1,7785,SPRINGFIELD 82 6,Minnesota Southern
SPRINGFIELD_O_Minnesota_Southern_3561,SPRINGFIELD_O_Minnesota_Southern_3561,51756,51756,SPRINGFIELD_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.8,0.72,below_50,Oil_below_50,1,7786,SPRINGFIELD 82 8,Minnesota Southern
SPRINGFIELD_O_Minnesota_Southern_3562,SPRINGFIELD_O_Minnesota_Southern_3562,51757,51757,SPRINGFIELD_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.8,0.48,below_50,Oil_below_50,1,7787,SPRINGFIELD 82 9,Minnesota Southern
SPRINGFIELD_O_Minnesota_Southern_3563,SPRINGFIELD_O_Minnesota_Southern_3563,51759,51759,SPRINGFIELD_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.8,0.39,below_50,Oil_below_50,1,7788,SPRINGFIELD 82 11,Minnesota Southern
LAKEVILLE_O_Minnesota_Southern,LAKEVILLE_O_Minnesota_Southern,51777,51777,LAKEVILLE_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,8.8,1.35,below_50,Oil_below_50,1,7795,LAKEVILLE 9 2,Minnesota Southern
REDWOODFALLS_O_Minnesota_Southern,REDWOODFALLS_O_Minnesota_Southern,51779,51779,REDWOODFALLS_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.2,0.76,below_50,Oil_below_50,1,7796,REDWOOD FALLS 3 1,Minnesota Southern
REDWOODFALLS_O_Minnesota_Southern_3564,REDWOODFALLS_O_Minnesota_Southern_3564,51779,51779,REDWOODFALLS_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.2,0.55,below_50,Oil_below_50,1,7797,REDWOOD FALLS 3 1,Minnesota Southern
REDWOODFALLS_O_Minnesota_Southern_3565,REDWOODFALLS_O_Minnesota_Southern_3565,51779,51779,REDWOODFALLS_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.2,0.99,below_50,Oil_below_50,1,7798,REDWOOD FALLS 3 1,Minnesota Southern
INVERGROVEHEIGHTS_NG_Minnesota_Southern,INVERGROVEHEIGHTS_NG_Minnesota_Southern,51791,51791,INVERGROVEHEIGHTS_NG_Minnesota_Southern,NG (Natural Gas),Gas,46.8,16.02,below_50,Gas_below_50,1,7802,INVER GROVE HEIGHTS 3 6,Minnesota Southern
INVERGROVEHEIGHTS_NG_Minnesota_Southern_3566,INVERGROVEHEIGHTS_NG_Minnesota_Southern_3566,51791,51791,INVERGROVEHEIGHTS_NG_Minnesota_Southern,NG (Natural Gas),Gas,46.8,18.84,below_50,Gas_below_50,1,7803,INVER GROVE HEIGHTS 3 6,Minnesota Southern
INVERGROVEHEIGHTS_NG_Minnesota_Southern_3567,INVERGROVEHEIGHTS_NG_Minnesota_Southern_3567,51792,51792,INVERGROVEHEIGHTS_NG_Minnesota_Southern,NG (Natural Gas),Gas,46.8,18.24,below_50,Gas_below_50,1,7804,INVER GROVE HEIGHTS 3 7,Minnesota Southern
INVERGROVEHEIGHTS_NG_Minnesota_Southern_3568,INVERGROVEHEIGHTS_NG_Minnesota_Southern_3568,51793,51793,INVERGROVEHEIGHTS_NG_Minnesota_Southern,NG (Natural Gas),Gas,46.8,15.47,below_50,Gas_below_50,1,7805,INVER GROVE HEIGHTS 3 8,Minnesota Southern
INVERGROVEHEIGHTS_NG_Minnesota_Southern_3569,INVERGROVEHEIGHTS_NG_Minnesota_Southern_3569,51793,51793,INVERGROVEHEIGHTS_NG_Minnesota_Southern,NG (Natural Gas),Gas,46.8,5.45,below_50,Gas_below_50,1,7806,INVER GROVE HEIGHTS 3 8,Minnesota Southern
INVERGROVEHEIGHTS_NG_Minnesota_Southern_3570,INVERGROVEHEIGHTS_NG_Minnesota_Southern_3570,51794,51794,INVERGROVEHEIGHTS_NG_Minnesota_Southern,NG (Natural Gas),Gas,46.8,5.99,below_50,Gas_below_50,1,7807,INVER GROVE HEIGHTS 3 9,Minnesota Southern
SAINTPAUL_C_Minnesota_Southern,SAINTPAUL_C_Minnesota_Southern,51798,51798,SAINTPAUL_C_Minnesota_Southern,BIT (Bituminous Coal),Coal,138.4,20.2,100_200,Coal_100_200,1,7808,SAINT PAUL 78 2,Minnesota Southern
SAINTPAUL_C_Minnesota_Southern_3571,SAINTPAUL_C_Minnesota_Southern_3571,51799,51799,SAINTPAUL_C_Minnesota_Southern,BIT (Bituminous Coal),Coal,138.4,65.55,100_200,Coal_100_200,1,7809,SAINT PAUL 78 3,Minnesota Southern
REDWOODFALLS_O_Minnesota_Southern_3572,REDWOODFALLS_O_Minnesota_Southern_3572,51806,51806,REDWOODFALLS_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,4.0,0.74,below_50,Oil_below_50,1,7810,REDWOOD FALLS 4 5,Minnesota Southern
REDWOODFALLS_O_Minnesota_Southern_3573,REDWOODFALLS_O_Minnesota_Southern_3573,51806,51806,REDWOODFALLS_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,4.0,1.36,below_50,Oil_below_50,1,7811,REDWOOD FALLS 4 5,Minnesota Southern
REDWOODFALLS_O_Minnesota_Southern_3574,REDWOODFALLS_O_Minnesota_Southern_3574,51807,51807,REDWOODFALLS_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,2.0,0.61,below_50,Oil_below_50,1,7812,REDWOOD FALLS 4 6,Minnesota Southern
GLENCOE_O_Minnesota_Southern,GLENCOE_O_Minnesota_Southern,51812,51812,GLENCOE_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,6.58,3.18,below_50,Oil_below_50,1,7813,GLENCOE 4 3,Minnesota Southern
GLENCOE_O_Minnesota_Southern_3575,GLENCOE_O_Minnesota_Southern_3575,51813,51813,GLENCOE_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,6.58,1.58,below_50,Oil_below_50,1,7814,GLENCOE 4 4,Minnesota Southern
GLENCOE_O_Minnesota_Southern_3576,GLENCOE_O_Minnesota_Southern_3576,51815,51815,GLENCOE_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,6.58,2.85,below_50,Oil_below_50,1,7815,GLENCOE 4 6,Minnesota Southern
GLENCOE_O_Minnesota_Southern_3577,GLENCOE_O_Minnesota_Southern_3577,51815,51815,GLENCOE_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,6.58,1.15,below_50,Oil_below_50,1,7816,GLENCOE 4 6,Minnesota Southern
GLENCOE_O_Minnesota_Southern_3578,GLENCOE_O_Minnesota_Southern_3578,51816,51816,GLENCOE_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,6.58,2.73,below_50,Oil_below_50,1,7817,GLENCOE 4 7,Minnesota Southern
GLENCOE_O_Minnesota_Southern_3579,GLENCOE_O_Minnesota_Southern_3579,51816,51816,GLENCOE_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,6.58,1.98,below_50,Oil_below_50,1,7818,GLENCOE 4 7,Minnesota Southern
SHERBURN_NG_Minnesota_Southern,SHERBURN_NG_Minnesota_Southern,51828,51828,SHERBURN_NG_Minnesota_Southern,NG (Natural Gas),Gas,46.55,20.34,below_50,Gas_below_50,1,7820,SHERBURN 2 4,Minnesota Southern
SHERBURN_NG_Minnesota_Southern_3580,SHERBURN_NG_Minnesota_Southern_3580,51829,51829,SHERBURN_NG_Minnesota_Southern,NG (Natural Gas),Gas,46.55,19.39,below_50,Gas_below_50,1,7821,SHERBURN 2 5,Minnesota Southern
SHAKOPEE_O_Minnesota_Southern,SHAKOPEE_O_Minnesota_Southern,51849,51849,SHAKOPEE_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,56.7,20.65,50_100,Oil_50_100,1,7829,SHAKOPEE 6 1,Minnesota Southern
SHAKOPEE_O_Minnesota_Southern_3581,SHAKOPEE_O_Minnesota_Southern_3581,51849,51849,SHAKOPEE_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,56.7,15.76,50_100,Oil_50_100,1,7830,SHAKOPEE 6 1,Minnesota Southern
SHAKOPEE_O_Minnesota_Southern_3582,SHAKOPEE_O_Minnesota_Southern_3582,51849,51849,SHAKOPEE_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,56.7,6.97,50_100,Oil_50_100,1,7831,SHAKOPEE 6 1,Minnesota Southern
SHAKOPEE_O_Minnesota_Southern_3583,SHAKOPEE_O_Minnesota_Southern_3583,51849,51849,SHAKOPEE_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,56.7,15.65,50_100,Oil_50_100,1,7832,SHAKOPEE 6 1,Minnesota Southern
SHAKOPEE_O_Minnesota_Southern_3584,SHAKOPEE_O_Minnesota_Southern_3584,51850,51850,SHAKOPEE_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,1.6,0.64,below_50,Oil_below_50,1,7833,SHAKOPEE 6 2,Minnesota Southern
HASTINGS_O_Minnesota_Southern,HASTINGS_O_Minnesota_Southern,51881,51881,HASTINGS_O_Minnesota_Southern,DFO (Distillate Fuel Oil),Oil,8.8,3.4,below_50,Oil_below_50,1,7852,HASTINGS 13 1,Minnesota Southern
MANKATO_NG_Minnesota_Southern_3585,MANKATO_NG_Minnesota_Southern_3585,51886,51886,MANKATO_NG_Minnesota_Southern,NG (Natural Gas),Gas,265.0,62.44,200_300,Gas_200_300,1,7853,MANKATO 10 4,Minnesota Southern
MANKATO_NG_Minnesota_Southern_3586,MANKATO_NG_Minnesota_Southern_3586,51887,51887,MANKATO_NG_Minnesota_Southern,NG (Natural Gas),Gas,265.0,115.03,200_300,Gas_200_300,1,7854,MANKATO 10 5,Minnesota Southern
BECKER_C_Minnesota_Southern,BECKER_C_Minnesota_Southern,51893,51893,BECKER_C_Minnesota_Southern,BIT (Bituminous Coal),Coal,823.1,140.53,800_1000,Coal_800_1000,1,7855,BECKER 3 4,Minnesota Southern
